ID,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,income_group_num,EducationLevel,Marital_Status_Encoded,has_kids,month_year,year_half,Age
8800,48948,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,2,5,1,0,2013-01,2013.0 - First Half,70.0
9224,55260,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,3,5,1,1,2012-12,2012.0 - Second Half,40.0
5519,64090,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,3,3,2,1,2013-07,2013.0 - Second Half,57.0
7037,37087,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,2,5,2,1,2013-11,2013.0 - Second Half,39.0
8624,81320,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,4,3,2,0,2013-06,2013.0 - First Half,55.0
2727,57100,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,3,3,2,0,2013-04,2013.0 - First Half,40.0
11074,85072,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,4,3,1,0,2014-09,2014.0 - Second Half,37.0
1968,45684,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,2,3,1,1,2013-02,2013.0 - First Half,42.0
6534,47889,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,2,3,2,1,2014-04,2014.0 - First Half,40.0
9485,45921,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,2,5,2,0,2014-10,2014.0 - Second Half,28.0
4654,75114,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,4,3,2,0,2013-07,2013.0 - Second Half,21.0
10619,95529,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,4,3,1,0,2012-03,2012.0 - First Half,18.0
9308,62820,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,3,3,2,0,2013-11,2013.0 - Second Half,59.0
8362,84169,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,4,5,2,0,2013-07,2013.0 - Second Half,31.0
4988,34469,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,1,5,2,1,2014-04,2014.0 - First Half,66.0
2008,77583,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,4,3,2,0,2014-10,2014.0 - Second Half,36.0
10037,74293,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,4,3,1,0,2014-04,2014.0 - First Half,21.0
5303,79632,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,4,5,2,0,2014-08,2014.0 - Second Half,40.0
538,46107,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,2,3,1,1,2014-10,2014.0 - Second Half,25.0
7922,64950,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,3,5,1,1,2012-12,2012.0 - Second Half,61.0
760,60554,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,3,5,1,1,2013-09,2013.0 - Second Half,38.0
8957,64831,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,3,2,1,1,2013-10,2013.0 - Second Half,61.0
5386,94384,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,4,3,2,0,2013-04,2013.0 - First Half,60.0
3202,51563,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,2,5,2,0,2012-01,2012.0 - First Half,25.0
6515,39771,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,2,3,2,1,2013-06,2013.0 - First Half,36.0
2882,67893,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,3,2,1,1,2012-01,2012.0 - First Half,37.0
7574,27922,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,1,5,2,1,2014-10,2014.0 - Second Half,35.0
6387,52190,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,3,5,2,1,2014-08,2014.0 - Second Half,38.0
5048,42767,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,2,5,1,1,2013-11,2013.0 - Second Half,42.0
8146,46106,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,2,4,2,1,2014-11,2014.0 - Second Half,38.0
10031,16927,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,1,5,2,1,2013-10,2013.0 - Second Half,37.0
5748,59754,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,3,3,2,1,2012-01,2012.0 - First Half,47.0
1523,59041,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,3,3,2,1,2014-07,2014.0 - Second Half,41.0
3635,52597,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,3,5,1,1,2014-07,2014.0 - Second Half,52.0
7801,54753,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,3,3,2,1,2013-12,2013.0 - Second Half,54.0
7011,33471,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,1,3,2,1,2012-12,2012.0 - Second Half,39.0
10981,84219,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,4,3,2,0,2014-02,2014.0 - First Half,26.0
10995,15716,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0,1,2,2,1,2012-12,2012.0 - Second Half,24.0
10286,83715,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0,4,3,2,0,2014-03,2014.0 - First Half,52.0
2611,82576,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,4,4,2,0,2012-01,2012.0 - First Half,53.0
1600,56962,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,3,4,2,1,2013-11,2013.0 - Second Half,48.0
3308,35704,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,2,3,2,1,2014-03,2014.0 - First Half,62.0
5407,53103,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,3,3,2,1,2013-12,2013.0 - Second Half,59.0
2166,46779,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,2,2,1,1,2013-12,2013.0 - Second Half,53.0
6634,33462,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,1,4,1,1,2013-07,2013.0 - Second Half,34.0
9305,79689,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,4,2,1,0,2013-12,2013.0 - Second Half,37.0
8492,75437,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,4,3,2,0,2013-09,2013.0 - Second Half,35.0
9097,46086,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,2,3,1,1,2013-03,2013.0 - First Half,57.0
10473,78028,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,4,5,1,1,2012-10,2012.0 - Second Half,56.0
7962,95169,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1,4,5,1,0,2013-09,2013.0 - Second Half,26.0
7453,36130,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1,2,3,1,1,2013-02,2013.0 - First Half,59.0
8952,65569,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,3,4,2,1,2012-05,2012.0 - First Half,59.0
241,83844,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,4,3,2,0,2013-12,2013.0 - Second Half,61.0
6119,36736,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,2,5,1,1,2013-10,2013.0 - Second Half,50.0
5723,49187,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,2,5,2,1,2014-11,2014.0 - Second Half,38.0
1710,30168,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,1,3,1,1,2013-07,2013.0 - Second Half,35.0
1970,34053,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,1,4,2,1,2012-10,2012.0 - Second Half,44.0
7010,70924,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,4,2,2,0,2014-07,2014.0 - Second Half,49.0
3158,32300,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,1,3,2,1,2013-03,2013.0 - First Half,40.0
2445,28440,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,1,5,2,1,2013-07,2013.0 - Second Half,39.0
6059,64504,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,3,5,2,1,2013-04,2013.0 - First Half,60.0
4240,17345,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,1,3,2,1,2012-03,2012.0 - First Half,34.0
8911,56320,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,3,5,2,1,2013-08,2013.0 - Second Half,46.0
10175,32173,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,1,5,1,1,2013-01,2013.0 - First Half,55.0
8985,68316,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,4,2,2,1,2012-04,2012.0 - First Half,48.0
1020,79593,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,4,3,2,0,2014-12,2014.0 - Second Half,41.0
6730,38998,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,2,3,2,1,2012-03,2012.0 - First Half,58.0
966,44529,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,2,3,2,1,2013-05,2013.0 - First Half,47.0
4767,70924,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,4,2,2,0,2014-07,2014.0 - Second Half,49.0
9725,28764,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,1,5,2,1,2014-05,2014.0 - First Half,48.0
5731,27100,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,1,4,2,1,2013-05,2013.0 - First Half,30.0
7290,70596,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,4,3,1,0,2012-05,2012.0 - First Half,27.0
8104,53312,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,3,5,2,0,2013-09,2013.0 - Second Half,62.0
4491,62845,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,3,4,2,1,2012-01,2012.0 - First Half,63.0
1162,42000,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,2,5,1,0,2013-10,2013.0 - Second Half,26.0
10766,65526,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,3,5,2,1,2014-11,2014.0 - Second Half,50.0
4415,16860,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,1,3,2,1,2012-12,2012.0 - Second Half,51.0
3005,83528,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,4,3,1,0,2014-01,2014.0 - First Half,22.0
2223,64176,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,3,2,1,1,2012-03,2012.0 - First Half,47.0
4817,22304,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,1,3,1,0,2012-04,2012.0 - First Half,56.0
2875,67023,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,3,3,2,0,2014-04,2014.0 - First Half,36.0
11112,70713,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,4,3,2,1,2012-03,2012.0 - First Half,46.0
6421,88347,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,4,3,2,0,2013-03,2013.0 - First Half,52.0
4207,87171,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,4,5,2,0,2013-01,2013.0 - First Half,32.0
6072,75345,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,4,4,1,0,2013-02,2013.0 - First Half,43.0
6295,54233,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,3,3,2,1,2013-04,2013.0 - First Half,36.0
10914,24163,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,1,3,1,1,2013-12,2013.0 - Second Half,43.0
1509,84460,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,4,5,2,0,2013-04,2013.0 - First Half,55.0
5577,43776,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,2,3,2,1,2014-03,2014.0 - First Half,31.0
6466,57236,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,3,5,2,1,2014-12,2014.0 - Second Half,49.0
9964,61825,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,3,3,1,1,2013-07,2013.0 - Second Half,34.0
4790,79803,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,4,3,1,1,2014-02,2014.0 - First Half,56.0
6001,56775,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,3,3,2,1,2013-02,2013.0 - First Half,34.0
5538,83829,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,4,3,1,0,2013-08,2013.0 - Second Half,38.0
1545,38508,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,2,3,2,1,2013-02,2013.0 - First Half,27.0
10065,15315,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,1,2,2,0,2013-03,2013.0 - First Half,43.0
1524,81698,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,4,2,1,0,2013-01,2013.0 - First Half,30.0
10022,54466,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,3,5,1,1,2014-09,2014.0 - Second Half,41.0
2320,47025,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,2,2,2,1,2013-12,2013.0 - Second Half,35.0
850,70566,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,4,3,1,1,2013-06,2013.0 - First Half,45.0
6749,86358,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,4,3,1,1,2012-08,2012.0 - Second Half,46.0
8977,16581,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,1,1,1,0,2013-12,2013.0 - Second Half,28.0
606,25930,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,1,3,1,1,2013-10,2013.0 - Second Half,46.0
5961,42693,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,2,3,2,1,2014-07,2014.0 - Second Half,36.0
2975,85606,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,4,3,2,1,2012-12,2012.0 - Second Half,36.0
10542,36778,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,2,5,2,1,2012-05,2012.0 - First Half,44.0
8015,85696,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,4,5,1,0,2013-03,2013.0 - First Half,51.0
11166,49678,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,2,3,2,1,2013-02,2013.0 - First Half,52.0
4066,21282,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,1,2,1,1,2014-11,2014.0 - Second Half,36.0
819,63285,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,3,3,1,0,2013-05,2013.0 - First Half,68.0
7755,57744,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,3,5,2,1,2013-12,2013.0 - Second Half,59.0
1453,57513,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,3,5,1,0,2013-06,2013.0 - First Half,70.0
2613,54197,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,3,4,2,1,2014-03,2014.0 - First Half,54.0
1077,56715,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,3,3,2,0,2012-05,2012.0 - First Half,38.0
640,57304,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,3,3,2,1,2013-11,2013.0 - Second Half,62.0
6116,48985,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,2,2,2,1,2013-05,2013.0 - First Half,45.0
10660,66726,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,3,4,2,1,2014-12,2014.0 - Second Half,57.0
8686,23724,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,1,1,2,1,2013-08,2013.0 - Second Half,34.0
5907,33444,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,1,4,2,1,2012-03,2012.0 - First Half,60.0
8387,43140,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,2,3,2,1,2013-05,2013.0 - First Half,56.0
3839,15056,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,1,1,1,1,2013-03,2013.0 - First Half,55.0
9392,26954,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1,3,1,1,2014-08,2014.0 - Second Half,43.0
2292,22327,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,1,3,1,1,2013-02,2013.0 - First Half,28.0
4088,31497,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,1,5,2,1,2012-06,2012.0 - First Half,50.0
2246,46891,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,2,2,2,1,2013-01,2013.0 - First Half,48.0
5545,78075,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,4,5,2,0,2014-05,2014.0 - First Half,42.0
7342,59184,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,3,2,1,1,2012-09,2012.0 - Second Half,51.0
837,54809,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,3,3,2,1,2013-11,2013.0 - Second Half,36.0
234,15287,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,1,3,1,1,2012-10,2012.0 - Second Half,33.0
5644,42213,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,2,3,2,1,2013-12,2013.0 - Second Half,56.0
697,74918,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,4,3,2,0,2013-12,2013.0 - Second Half,44.0
8876,33629,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,1,5,2,1,2012-08,2012.0 - Second Half,49.0
4500,68682,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,4,5,2,0,2013-06,2013.0 - First Half,22.0
4058,61284,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,3,5,1,0,2013-12,2013.0 - Second Half,58.0
1307,41986,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,2,3,1,1,2014-09,2014.0 - Second Half,36.0
6211,37395,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,2,5,2,1,2014-02,2014.0 - First Half,38.0
9757,84906,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,4,3,2,0,2013-04,2013.0 - First Half,41.0
6918,28691,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,1,3,2,1,2013-04,2013.0 - First Half,24.0
1921,59062,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,3,5,2,1,2013-03,2013.0 - First Half,46.0
1291,27683,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,1,5,2,1,2012-04,2012.0 - First Half,34.0
4136,7500,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,1,1,1,1,2012-03,2012.0 - First Half,20.0
803,40521,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,2,3,2,1,2013-05,2013.0 - First Half,45.0
961,74716,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,4,3,2,1,2013-12,2013.0 - Second Half,41.0
9094,62972,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,3,2,2,1,2012-03,2012.0 - First Half,57.0
810,74190,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,4,3,2,1,2014-12,2014.0 - Second Half,39.0
6049,73450,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,4,4,2,0,2013-05,2013.0 - First Half,31.0
8147,31454,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,1,3,2,1,2013-06,2013.0 - First Half,53.0
1857,47139,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,2,3,1,1,2014-06,2014.0 - First Half,62.0
3910,83829,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,4,3,1,0,2013-08,2013.0 - Second Half,38.0
11114,19656,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,1,3,2,1,2013-08,2013.0 - Second Half,43.0
1740,55956,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,3,3,2,0,2014-07,2014.0 - Second Half,70.0
10637,40800,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,2,3,2,1,2013-01,2013.0 - First Half,49.0
3698,78687,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,4,3,2,0,2012-09,2012.0 - Second Half,29.0
5043,26997,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,1,1,2,0,2012-05,2012.0 - First Half,61.0
2516,46831,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,2,2,2,1,2013-08,2013.0 - Second Half,44.0
9010,83151,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,4,4,2,0,2013-10,2013.0 - Second Half,41.0
4808,15759,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,1,3,2,0,2013-05,2013.0 - First Half,57.0
7128,42997,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,2,5,1,1,2013-07,2013.0 - Second Half,36.0
2811,48918,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,2,5,1,1,2014-12,2014.0 - Second Half,51.0
5336,157733,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,4,4,2,1,2013-04,2013.0 - First Half,42.0
6024,94384,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,4,3,2,0,2013-04,2013.0 - First Half,60.0
6055,71626,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,4,3,2,0,2012-01,2012.0 - First Half,33.0
3972,50200,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,2,3,2,1,2013-03,2013.0 - First Half,37.0
7143,74805,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,4,2,2,1,2013-06,2013.0 - First Half,58.0
8789,59060,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,3,2,2,1,2014-11,2014.0 - Second Half,25.0
4554,47009,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,2,3,2,1,2013-01,2013.0 - First Half,48.0
4937,46094,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,2,2,2,1,2014-10,2014.0 - Second Half,41.0
8749,37235,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,2,3,2,1,2014-01,2014.0 - First Half,30.0
10377,46692,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,2,4,2,1,2013-06,2013.0 - First Half,55.0
9206,77382,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,4,3,2,1,2014-07,2014.0 - Second Half,46.0
10971,37774,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,2,3,1,1,2012-03,2012.0 - First Half,35.0
4246,6560,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,1,4,1,0,2013-12,2013.0 - Second Half,31.0
4832,27244,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,1,3,2,1,2014-07,2014.0 - Second Half,35.0
5621,48752,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,2,3,2,1,2012-12,2012.0 - Second Half,43.0
9495,71853,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,4,3,2,0,2013-08,2013.0 - Second Half,31.0
942,39660,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,2,3,1,1,2012-08,2012.0 - Second Half,30.0
873,62845,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,3,4,2,1,2012-01,2012.0 - First Half,63.0
10390,26887,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,1,2,2,1,2013-10,2013.0 - Second Half,54.0
1745,85696,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,4,5,1,0,2013-03,2013.0 - First Half,51.0
8369,18227,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,1,3,2,1,2012-08,2012.0 - Second Half,25.0
2407,69109,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,4,3,2,0,2012-09,2012.0 - Second Half,30.0
7275,33316,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,1,4,1,1,2013-04,2013.0 - First Half,42.0
2674,75154,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,4,4,1,1,2012-04,2012.0 - First Half,54.0
2698,47025,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,2,3,1,1,2013-07,2013.0 - Second Half,37.0
10258,35791,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,2,4,1,1,2013-06,2013.0 - First Half,48.0
5675,50611,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,2,5,1,1,2012-04,2012.0 - First Half,52.0
4743,56242,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,3,5,2,1,2013-03,2013.0 - First Half,44.0
8805,48904,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,2,3,1,1,2012-02,2012.0 - First Half,52.0
10475,52247,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,3,4,2,1,2013-01,2013.0 - First Half,43.0
10420,46390,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,2,4,1,1,2014-05,2014.0 - First Half,59.0
7514,54342,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,3,2,2,1,2013-03,2013.0 - First Half,57.0
2902,52247,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,3,3,2,1,2012-03,2012.0 - First Half,54.0
4345,52247,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,3,2,1,1,2014-12,2014.0 - Second Half,50.0
